Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross,IMDB Rating,Runtime,Genre,Metascore,Directors,Stars,Director,Writer,Cast,Country of Origin,Languages
2012.0,The Perks of Being a Wallflower,13000000,17742948,33069303,7.9,103,Drama,67.0,Stephen Chbosky,"['Logan Lerman', 'Emma Watson', 'Ezra Miller', 'Paul Rudd']",Stephen Chbosky,Stephen Chbosky,"Logan Lerman, Emma Watson, Ezra Miller, Paul Rudd, Dylan McDermott, Kate Walsh, Patrick de Ledebur, Johnny Simmons, Brian Balzerini, Tom Kruszewski, Nina Dobrev, Nicholas Braun, Julia Garner, Tom Savini, Emily Marie Callaway, Chelsea Zhang, Jesse Scheirer, Justine Nicole Schaefer",United States,English
1993.0,True Romance,12500000,12281000,12643293,7.9,119,Crime,59.0,Tony Scott,"['Christian Slater', 'Patricia Arquette', 'Dennis Hopper', 'Val Kilmer']",Tony Scott,"Quentin Tarantino, Roger Avary","Christian Slater, Patricia Arquette, Dennis Hopper, Val Kilmer, Gary Oldman, Brad Pitt, Christopher Walken, Bronson Pinchot, Samuel L. Jackson, Michael Rapaport, Saul Rubinek, Conchata Ferrell, James Gandolfini, Anna Thomson, Victor Argo, Paul Bates, Chris Penn, Tom Sizemore",United States,"English, Italian"
1992.0,Glengarry Glen Ross,12500000,10725228,10725650,7.7,100,Crime,82.0,James Foley,"['Al Pacino', 'Jack Lemmon', 'Alec Baldwin', 'Alan Arkin']",James Foley,David Mamet,"Al Pacino, Jack Lemmon, Alec Baldwin, Alan Arkin, Ed Harris, Kevin Spacey, Jonathan Pryce, Bruce Altman, Jude Ciccolella, Paul Butler, Lori Tan Chinn, Neal Jones, Barry Rohrssen, Leigh French, George Cheung, Murphy Dunne, Dana Lee, Julie Payne",United States,English
2010.0,Conviction,12500000,6797696,11826980,7.2,107,Biography,61.0,Tony Goldwyn,"['Hilary Swank', 'Sam Rockwell', 'Melissa Leo', 'Thomas D. Mahard']",Tony Goldwyn,Pamela Gray,"Hilary Swank, Sam Rockwell, Melissa Leo, Thomas D. Mahard, Owen Campbell, Conor Donovan, Laurie Brown, John Pyper-Ferguson, Minnie Driver, Ele Bardha, Rusty Mewha, Marc Macaulay, Bailee Madison, Tobias Campbell, Frank Zieger, J. David Moeller, Scott Philyaw, Karen Young",Switzerland,English
2007.0,Lars and the Real Girl,12500000,5956480,11277119,7.3,106,Comedy,70.0,Craig Gillespie,"['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider', 'R.D. Reid']",Craig Gillespie,Nancy Oliver,"Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid, Kelli Garner, Nancy Beatty, Doug Lennox, Joe Bostick, Liz Gordon, Nicky Guadagni, Patricia Clarkson, Karen Robinson, Maxwell McCabe-Lokos, Billy Parrott, Sally Cahill, Angela Vint, Liisa Repo-Martell, Boyd Banks",Canada,"English, Spanish"
2000.0,Dancer in the Dark,12500000,4157491,45556774,7.9,140,Crime,61.0,Lars von Trier,"['Björk', 'Catherine Deneuve', 'David Morse', 'Peter Stormare']",Lars von Trier,"Lars von Trier, Sjón","Björk, Catherine Deneuve, David Morse, Peter Stormare, Joel Grey, Cara Seymour, Vladica Kostic, Jean-Marc Barr, Vincent Paterson, Siobhan Fallon Hogan, Zeljko Ivanek, Udo Kier, Jens Albinus, Reathel Bean, Mette Berggreen, Lars Michael Dinesen, Katrine Falkenberg, Michael Flessas",Denmark,"English, German, Czech"
1988.0,The Land Before Time,12300000,48092846,81972846,7.4,69,Animation,66.0,Don Bluth,"['Pat Hingle', 'Gabriel Damon', 'Helen Shaver', 'Bill Erwin']",Don Bluth,"Stu Krieger, Judy Freudberg, Tony Geiss","Pat Hingle, Gabriel Damon, Helen Shaver, Bill Erwin, Candace Hutson, Burke Byrnes, Judith Barsi, Will Ryan, Frank Welker",United States,English
1975.0,Jaws,12000000,260000000,470700000,8.1,124,Adventure,87.0,Steven Spielberg,"['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss', 'Lorraine Gary']",Steven Spielberg,"Peter Benchley, Carl Gottlieb","Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton, Carl Gottlieb, Jeffrey Kramer, Susan Backlinie, Jonathan Filley, Ted Grossman, Chris Rebello, Jay Mello, Lee Fierro, Jeffrey Voorhees, Craig Kingsbury, Robert Nevin, Peter Benchley, Jonathan Searle",United States,English
2014.0,The Fault in Our Stars,12000000,124872350,307166834,7.7,126,Drama,69.0,Josh Boone,"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern']",Josh Boone,"Scott Neustadter, Michael H. Weber, John Green","Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern, Sam Trammell, Willem Dafoe, Lotte Verbeek, Ana Dela Cruz, Randy Kovitz, Toni Saladna, David Whalen, Milica Govich, Allegra Carpenter, Emily Peachey, Emily Bach, Tim Hartman, Mike Birbiglia, Bethany Leo",United States,English
1982.0,Star Trek II: The Wrath of Khan,12000000,78912963,95800000,7.7,113,Action,68.0,Nicholas Meyer,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan']",Nicholas Meyer,"Gene Roddenberry, Jack B. Sowards, Harve Bennett","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, George Takei, Nichelle Nichols, Bibi Besch, Merritt Butrick, Paul Winfield, Kirstie Alley, Ricardo Montalban, Ike Eisenmann, John Vargas, John Winston, Paul Kent, Nicholas Guest, Russell Takaki",United States,English
2013.0,Philomena,12000000,37709979,98963392,7.6,98,Biography,77.0,Stephen Frears,"['Judi Dench', 'Steve Coogan', 'Sophie Kennedy Clark', 'Mare Winningham']",Stephen Frears,"Steve Coogan, Jeff Pope, Martin Sixsmith","Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham, Barbara Jefford, Ruth McCabe, Peter Hermann, Sean Mahon, Anna Maxwell Martin, Michelle Fairley, Wunmi Mosaku, Amy McAllister, Charlie Murphy, Cathy Belton, Kate Fleetwood, Charissa Shearer, Nika McGuigan, Rachel Wilcock",United Kingdom,English
1998.0,Rounders,12000000,22921898,22921898,7.3,121,Crime,54.0,John Dahl,"['Matt Damon', 'Edward Norton', 'Gretchen Mol', 'John Malkovich']",John Dahl,"David Levien, Brian Koppelman","Matt Damon, Edward Norton, Gretchen Mol, John Malkovich, Paul Cicero, Ray Iannicelli, John Turturro, Merwin Goldsmith, Sonny Zito, Josh Mostel, Mal Z. Lawrence, Lenny Clarke, Peter Yoshida, Jay Boryea, Lenny Venito, Martin Landau, Richard Mawe, Michael Lombard",United States,"English, Hebrew, Russian"
1993.0,Rudy,12000000,22750363,22750363,7.5,114,Biography,71.0,David Anspaugh,"['Sean Astin', 'Jon Favreau', 'Ned Beatty', 'Greta Lind']",David Anspaugh,Angelo Pizzo,"Sean Astin, Jon Favreau, Ned Beatty, Greta Lind, Scott Benjaminson, Mary Ann Thebus, Charles S. Dutton, Lili Taylor, Christopher Reed, Deborah Wittenberg, Christopher Erwin, Kevin Duda, Robert Benirschke, Luke Massery, Robert J. Steinmiller Jr., Jake Armstrong, John Duda, Joseph Sikora",United States,"English, Spanish"
2004.0,2046,12000000,1442338,19278598,7.4,129,Drama,78.0,Kar,"['Tony Leung Chiu-wai', 'Ziyi Zhang', 'Faye Wong', 'Gong Li']",Kar-Wai Wong,Kar-Wai Wong,"Tony Leung Chiu-wai, Ziyi Zhang, Faye Wong, Gong Li, Takuya Kimura, Carina Lau, Chang Chen, Jie Dong, Maggie Cheung, Thongchai McIntyre, Wang Sum, Siu Ping-Lam, Farini Cheung, Sien Cheung, Siu-Lung Ching, Wah Hong, Xinyu Jiang, To-Hoi Kong",Hong Kong,"Cantonese, Japanese, Mandarin"
2007.0,Trade,12000000,214202,1513388,7.3,120,Crime,42.0,Marco Kreuzpaintner,"['Kevin Kline', 'Kathleen Gati', 'Paulina Gaitan', 'Cesar Ramos']",Marco Kreuzpaintner,"Jose Rivera, Peter Landesman","Kevin Kline, Kathleen Gati, Paulina Gaitan, Cesar Ramos, Alicja Bachleda, Marco Pérez, Linda Emond, Zack Ward, Kate del Castillo, Tim Reid, Pasha D. Lychnikoff, Natalia Traven, Guillermo Iván, Christian Vazquez, José Sefami, Leland Pascual, Jorge Angel Toriello, Luz Itzel",Germany,"English, Spanish, Polish, Russian"
2010.0,The Fighter,11000000,93617009,129262388,7.8,116,Action,79.0,David O,"['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']",David O. Russell,"Scott Silver, Paul Tamasy, Eric Johnson","Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo, Mickey O'Keefe, Jack McGee, Melissa McMeekin, Bianca Hunter, Erica McDermott, Jill Quigg, Dendrie Taylor, Kate B. O'Brien, Jenna Lamia, Frank Renzulli, Paul Campbell, Caitlin Dwyer, Chanty Sok, Ted Arcidi",United States,English
1992.0,My Cousin Vinny,11000000,52929168,52929168,7.6,120,Comedy,68.0,Jonathan Lynn,"['Joe Pesci', 'Marisa Tomei', 'Ralph Macchio', 'Mitchell Whitfield']",Jonathan Lynn,Dale Launer,"Joe Pesci, Marisa Tomei, Ralph Macchio, Mitchell Whitfield, Fred Gwynne, Lane Smith, Austin Pendleton, Bruce McGill, Maury Chaykin, Paulene Myers, Raynor Scheine, James Rebhorn, Chris Ellis, Michael Simpson, Lou Walker, Kenny Jones, Thomas Merdis, J. Don Ferguson",United States,English
1989.0,Major League,11000000,49793054,49793054,7.2,107,Comedy,62.0,David S,"['Tom Berenger', 'Charlie Sheen', 'Corbin Bernsen', 'Margaret Whitton']",David S. Ward,David S. Ward,"Tom Berenger, Charlie Sheen, Corbin Bernsen, Margaret Whitton, James Gammon, Rene Russo, Wesley Snipes, Charles Cyphers, Chelcie Ross, Dennis Haysbert, Andy Romano, Bob Uecker, Steve Yeager, Peter Vuckovich, Stacy Carroll, Richard Pickren, Kevin Crowley, Mary Seibel",United States,"English, Spanish, Japanese"
2017.0,Wind River,11000000,33800859,44998252,7.7,107,Crime,73.0,Taylor Sheridan,"['Elizabeth Olsen', 'Jeremy Renner', 'Graham Greene', 'Kelsey Asbille']",Taylor Sheridan,Taylor Sheridan,"Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille, Julia Jones, Teo Briones, Apesanahkwat, Tantoo Cardinal, Eric Lange, Gil Birmingham, Althea Sam, Tokala Black Elk, Martin Sensmeier, Tyler Laracca, Shayne J. Cullen, Dallin Tusieseina, Austin R. Grant, Ian Bohen",United Kingdom,English
2015.0,Woman in Gold,11000000,33307793,58586407,7.3,109,Biography,51.0,Simon Curtis,"['Helen Mirren', 'Ryan Reynolds', 'Daniel Brühl', 'Katie Holmes']",Simon Curtis,"Alexi Kaye Campbell, E. Randol Schoenberg, Maria Altmann","Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes, Tatiana Maslany, Max Irons, Charles Dance, Antje Traue, Elizabeth McGovern, Jonathan Pryce, Frances Fisher, Moritz Bleibtreu, Tom Schilling, Allan Corduner, Henry Goodman, Nina Kunzendorf, Alma Hasun, Nellie Schilling",United Kingdom,"English, German, Hebrew"
2002.0,Frailty,11000000,13110448,19947280,7.2,100,Crime,64.0,Bill Paxton,"['Bill Paxton', 'Matthew McConaughey', 'Powers Boothe', ""Matt O'Leary""]",Bill Paxton,Brent Hanley,"Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary, Jeremy Sumpter, Luke Askew, Levi Kreis, Derk Cheetwood, Missy Crider, Alan Davidson, Cynthia Ettinger, Vincent Chase, Gwen McGee, Edmond Scott Ratliff, Rebecca Tilney, Blake King, Brad Berryhill, Greg Serano",United States,English
1993.0,Army of Darkness,11000000,11502976,21502976,7.4,81,Comedy,59.0,Sam Raimi,"['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert', 'Ian Abercrombie']",Sam Raimi,"Sam Raimi, Ivan Raimi","Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie, Richard Grove, Michael Earl Reid, Timothy Patrick Quill, Bridget Fonda, Patricia Tallman, Ted Raimi, Deke Anderson, Bruce Thomas, Sara Shearer, Shiva Gordon, Billy Bryan, Nadine Grycan, Bill Moseley, Micheal Kenney",United States,English
2020.0,The Banker,11000000,0,2670000,7.3,120,Biography,59.0,George Nolfi,"['Anthony Mackie', 'Samuel L. Jackson', 'Nicholas Hoult', 'Nia Long']",George Nolfi,"Niceole R. Levy, George Nolfi, David Lewis Smith","Anthony Mackie, Samuel L. Jackson, Nicholas Hoult, Nia Long, Scott Daniel Johnson, Jessie T. Usher, Colm Meaney, Paul Ben-Victor, James DuMont, Taylor Black, Gregory Alan Williams, Bill Kelly, Jaylon Gordon, Michael Harney, David Maldonado, Craig Welzbacher, Jody Thompson, Alonzo Ward",United States,English
1982.0,Poltergeist,10700000,74706019,121706019,7.3,114,Horror,79.0,Tobe Hooper,"['JoBeth Williams', ""Heather O'Rourke"", 'Craig T. Nelson', 'Beatrice Straight']",Tobe Hooper,"Steven Spielberg, Michael Grais, Mark Victor","JoBeth Williams, Heather O'Rourke, Craig T. Nelson, Beatrice Straight, Dominique Dunne, Oliver Robins, Michael McManus, Virginia Kiser, Martin Casella, Richard Lawson, Zelda Rubinstein, James Karen, Lou Perryman, Clair E. Leucart, Dirk Blocker, Allan Graf, Joseph Walsh, Helen Baron",United States,English
1979.0,Alien,10700000,62005728,184694992,8.5,117,Horror,89.0,Ridley Scott,"['Sigourney Weaver', 'Tom Skerritt', 'John Hurt', 'Veronica Cartwright']",Ridley Scott,"Dan O'Bannon, Ronald Shusett","Sigourney Weaver, Tom Skerritt, John Hurt, Veronica Cartwright, Harry Dean Stanton, Ian Holm, Yaphet Kotto, Bolaji Badejo, Helen Horton, Eddie Powell",United Kingdom,English
2012.0,The Best Exotic Marigold Hotel,10000000,46383639,134639780,7.2,124,Comedy,62.0,John Madden,"['Judi Dench', 'Bill Nighy', 'Maggie Smith', 'Tom Wilkinson']",John Madden,"Ol Parker, Deborah Moggach","Judi Dench, Bill Nighy, Maggie Smith, Tom Wilkinson, Patrick Pearson, Hugh Dickson, James Rawlings, Penelope Wilton, Liza Tarbuck, Paul Bhattacharjee, Lucy Robinson, Ronald Pickup, Celia Imrie, Simon Wilson, Sara Stewart, Ramona Marquez, Raoul Marquez, Glen Davies",United Kingdom,"English, Hindi"
2018.0,Hereditary,10000000,44069456,81263489,7.3,127,Drama,87.0,Ari Aster,"['Toni Collette', 'Milly Shapiro', 'Gabriel Byrne', 'Alex Wolff']",Ari Aster,Ari Aster,"Toni Collette, Milly Shapiro, Gabriel Byrne, Alex Wolff, Christy Summerhays, Morgan Lund, Mallory Bechtel, Jake Brown, Harrison Nell, BriAnn Rachele, Heidi Méndez, Moises L. Tovar, Jarrod Phillips, Ann Dowd, Brock McKinney, Zachary Arthur, David Stanley, William 'Bus' Riley",United States,"English, Spanish"
1999.0,Dogma,10000000,30651422,43948865,7.3,130,Adventure,62.0,Kevin Smith,"['Ben Affleck', 'Matt Damon', 'Linda Fiorentino', 'Bud Cort']",Kevin Smith,Kevin Smith,"Ben Affleck, Matt Damon, Linda Fiorentino, Bud Cort, Barret Hackney, Jared Pfennigwerth, Kitao Sakurai, George Carlin, Brian O'Halloran, Betty Aberlin, Dan Etheridge, Derek Milosavljevic, Lesley Braden, Marie Elena O'Brien, Janeane Garofalo, Bryan Johnson, Walter Flanagan, Jason Lee",United States,"English, Spanish"
2013.0,Mud,10000000,21590086,31556959,7.4,130,Drama,76.0,Jeff Nichols,"['Matthew McConaughey', 'Tye Sheridan', 'Jacob Lofland', 'Sam Shepard']",Jeff Nichols,Jeff Nichols,"Matthew McConaughey, Tye Sheridan, Jacob Lofland, Sam Shepard, Reese Witherspoon, Ray McKinnon, Sarah Paulson, Michael Shannon, Joe Don Baker, Paul Sparks, Bonnie Sturdivant, Stuart Greer, John Ward Jr., Kristy Barrington, Johnny Cheek, Kenneth Hill, Michael Abbott Jr., Earnest McCoy",United States,English
2017.0,The Disaster Artist,10000000,21120616,28717667,7.3,104,Biography,76.0,James Franco,"['James Franco', 'Dave Franco', 'Ari Graynor', 'Seth Rogen']",James Franco,"Scott Neustadter, Michael H. Weber, Greg Sestero","James Franco, Dave Franco, Ari Graynor, Seth Rogen, Alison Brie, Jacki Weaver, Paul Scheer, Zac Efron, Josh Hutcherson, June Diane Raphael, Megan Mullally, Jason Mantzoukas, Andrew Santino, Nathan Fielder, Joe Mande, Sharon Stone, John Early, Melanie Griffith",United States,English
1983.0,The Dead Zone,10000000,20766000,20766000,7.2,103,Drama,69.0,David Cronenberg,"['Christopher Walken', 'Brooke Adams', 'Tom Skerritt', 'Herbert Lom']",David Cronenberg,"Stephen King, Jeffrey Boam","Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom, Anthony Zerbe, Colleen Dewhurst, Martin Sheen, Nicholas Campbell, Sean Sullivan, Jackie Burroughs, Géza Kovács, Roberta Weiss, Simon Craig, Peter Dvorsky, Julie-Ann Heathwood, Barry Flatman, Raffi Tchalikian, Ken Pogue",United States,"English, Polish, Russian"
1999.0,Office Space,10000000,10827813,12179708,7.6,89,Comedy,68.0,Mike Judge,"['Ron Livingston', 'Jennifer Aniston', 'David Herman', 'Ajay Naidu']",Mike Judge,Mike Judge,"Ron Livingston, Jennifer Aniston, David Herman, Ajay Naidu, Diedrich Bader, Stephen Root, Gary Cole, Richard Riehle, Alexandra Wentworth, Joe Bays, John C. McGinley, Paul Willson, Kinna McInroe, Todd Duffey, Greg Pitts, Michael McShane, Linda Wakeman, Jennifer Jane Emerson",United States,English
2019.0,The Best of Enemies,10000000,10205616,10268749,7.3,133,Biography,49.0,Robin Bissell,"['Taraji P. Henson', 'Sam Rockwell', 'Babou Ceesay', 'Anne Heche']",Robin Bissell,"Robin Bissell, Osha Gray Davidson","Taraji P. Henson, Sam Rockwell, Babou Ceesay, Anne Heche, Wes Bentley, Nick Searcy, Bruce McGill, John Gallagher Jr., Nicholas Logan, Gilbert Glenn Brown, Caitlin Mehner, Dolan Wilson, Morgan Mackey, Kendall Ryan Sanders, Chris Cavalier, Malerie Grady, Ryan Dinning, Najah Jackson",United States,"English, Latin"
1998.0,The Spanish Prisoner,10000000,10162034,13835130,7.2,110,Drama,70.0,David Mamet,"['Steve Martin', 'Ben Gazzara', 'Campbell Scott', 'Ricky Jay']",David Mamet,David Mamet,"Steve Martin, Ben Gazzara, Campbell Scott, Ricky Jay, Rebecca Pidgeon, Richard L. Friedman, Jerry Graff, G. Roy Levin, Hilary Hinckle, David Pittu, Christopher Kaldor, Felicity Huffman, Gary McDonald, Mike Robinson, Olivia Tecosky, Charlotte Potok, Paul Butler, J.J. Johnston",United States,English
1999.0,The Straight Story,10000000,6197866,6199310,8.0,112,Biography,86.0,David Lynch,"['Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz', 'Joseph A. Carpenter']",David Lynch,"John Roach, Mary Sweeney","Richard Farnsworth, Sissy Spacek, Jane Galloway Heitz, Joseph A. Carpenter, Donald Wiegert, Tracey Maloney, Dan Flannery, Jennifer Edwards-Hughes, Ed Grennan, Jack Walsh, Max the Wonder Dog, Gil Pearson, Barbara June Patterson, Everett McGill, Anastasia Webb, Matt Guidry, Bill McCallum, Barbara E. Robertson",United Kingdom,English
2007.0,Rescue Dawn,10000000,5490423,7037886,7.3,120,Adventure,77.0,Werner Herzog,"['Christian Bale', 'Steve Zahn', 'Jeremy Davies', 'Zach Grenier']",Werner Herzog,Werner Herzog,"Christian Bale, Steve Zahn, Jeremy Davies, Zach Grenier, Marshall Bell, Toby Huss, Pat Healy, GQ, James Aaron Oliver, Brad Carr, Saichia Wongwiroj, François Chau, Teerawat Mulvilai, Yuttana Muenwaja, Kriangsak Ming-olo, Somkuan 'Kuan' Siroon, Chorn Solyda, Galen Yuen",Luxembourg,"English, Lao, Vietnamese"
2016.0,The Man Who Knew Infinity,10000000,3877922,12382122,7.2,108,Biography,56.0,Matt Brown,"['Dev Patel', 'Jeremy Irons', 'Malcolm Sinclair', 'Raghuvir Joshi']",Matt Brown,"Robert Kanigel, Matt Brown","Dev Patel, Jeremy Irons, Malcolm Sinclair, Raghuvir Joshi, Dhritiman Chatterjee, Stephen Fry, Arundathi Nag, Devika Bhise, Pádraic Delaney, Toby Jones, Jeremy Northam, San Shella, Richard Cunningham, Thomas Bewley, Anthony Calf, Richard Johnson, Kevin McNally, Pip Barclay",United Kingdom,"English, French, Sanskrit"
2006.0,Peaceful Warrior,10000000,2893666,3260179,7.2,120,Drama,40.0,Victor Salva,"['Scott Mechlowicz', 'Nick Nolte', 'Amy Smart', 'Tim DeKay']",Victor Salva,"Kevin Bernhardt, Dan Millman","Scott Mechlowicz, Nick Nolte, Amy Smart, Tim DeKay, Ashton Holmes, Paul Wesley, B.J. Britt, Agnes Bruckner, Tom Tarantini, Beatrice Rosen, Ray Wise, Scott Caudill, Matthew Prater, Bart Conner, Jimmy Bradley, Dan Millman, Steve Talley, Tom Costello",United States,English
2015.0,Testament of Youth,10000000,1822250,6646669,7.2,129,Biography,76.0,James Kent,"['Alicia Vikander', 'Kit Harington', 'Taron Egerton', 'Dominic West']",James Kent,"Juliette Towhidi, Vera Brittain","Alicia Vikander, Kit Harington, Taron Egerton, Dominic West, Colin Morgan, Emily Watson, Joanna Scanlan, Miranda Richardson, Rachel Redford, Nicholas Farrell, Daisy Waterstone, Nicholas Le Prevost, Anna Chancellor, Teresa Churcher, Xavier Atkins, Niamh Cusack, Laura Elsworthy, Naomi Everson",United Kingdom,"English, German"
2011.0,A Better Life,10000000,1759252,1884251,7.2,98,Drama,64.0,Chris Weitz,"['Demián Bichir', 'José Julián', ""Eddie 'Piolin' Sotelo"", 'Joaquín Cosio']",Chris Weitz,"Eric Eason, Roger L. Simon","Demián Bichir, José Julián, Eddie 'Piolin' Sotelo, Joaquín Cosio, Nancy Lenehan, Gabriel Chavarria, Bobby Soto, Chelsea Rendon, Trampas Thompson, Tim Griffin, Valorie Hubbard, Dolores Heredia, Isabella Rae Thomas, Carlos Linares, Robert Peters, Richard Cabral, Bella Balajadia, Giselle Nieto",United States,"English, Spanish"
2021.0,Our Friend,10000000,657351,714095,7.3,124,Drama,57.0,Gabriela Cowperthwaite,"['Jason Segel', 'Isabella Kai', 'Violet McGraw', 'Casey Affleck']",Gabriela Cowperthwaite,"Brad Ingelsby, Matthew Teague","Jason Segel, Isabella Kai, Violet McGraw, Casey Affleck, Dakota Johnson, John McConnell, Jeronimo Spinx, Denée Benton, Jake Owen, Jason Bayle, Sampley Barinaga, Marielle Scott, Lane Alexander, Ahna O'Reilly, Paige King, Jacinte Blankenship, Azita Ghanizada, Chandler Head",United States,English
2017.0,Mudbound,10000000,0,53559,7.4,134,Drama,85.0,Dee Rees,"['Jason Mitchell', 'Carey Mulligan', 'Jason Clarke', 'Mary J. Blige']",Dee Rees,"Virgil Williams, Dee Rees, Hillary Jordan","Jason Mitchell, Carey Mulligan, Jason Clarke, Mary J. Blige, Rob Morgan, Garrett Hedlund, Jonathan Banks, Frankie Smith, Kennedy Derosin, Joshua J. Williams, Elizabeth Windley, Piper Blair, Jason Kirkpatrick, Kerry Cahill, David Jensen, Oyeleke Oluwafolakanmi, Kelvin Harrison Jr., Roderick Hill",United States,English
